photo_key,decision,new_folder,new_name
40_12_4,exclude,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_4
40_12_5,adopt,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_5
40_12_6,adopt,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_6
40_12_7,adopt,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_7
40_12_8,adopt,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_8
40_12_9,adopt,Fukuoka\Fukuoka_Mezurashizuka,Fukuoka_Mezurashizuka_9
40_13_1,exclude,Fukuoka\Fukuoka_Hara,Fukuoka_Hara_1
40_13_10,adopt,Fukuoka\Fukuoka_Hara,Fukuoka_Hara_10
40_13_2,exclude,Fukuoka\Fukuoka_Hara,Fukuoka_Hara_2
40_13_3,exclude,Fukuoka\Fukuoka_Hara,Fukuoka_Hara_3
40_13_4,exclude,Fukuoka\Fukuoka_Hara,Fukuoka_Hara_4
40_13_5,adopt,Fukuoka\Fukuoka_Hara,Fukuoka_Hara_5
40_13_6,adopt,Fukuoka\Fukuoka_Hara,Fukuoka_Hara_6
40_13_7,adopt,Fukuoka\Fukuoka_Hara,Fukuoka_Hara_7
40_13_8,adopt,Fukuoka\Fukuoka_Hara,Fukuoka_Hara_8
40_13_9,adopt,Fukuoka\Fukuoka_Hara,Fukuoka_Hara_9
40_14_1,exclude,Fukuoka\Fukuoka_Torifunezuka,Fukuoka_Torifunezuka_1
40_14_10,adopt,Fukuoka\Fukuoka_Torifunezuka,Fukuoka_Torifunezuka_10
40_14_11,exclude,Fukuoka\Fukuoka_Torifunezuka,Fukuoka_Torifunezuka_11
40_14_12,exclude,Fukuoka\Fukuoka_Torifunezuka,Fukuoka_Torifunezuka_12
40_14_2,exclude,Fukuoka\Fukuoka_Torifunezuka,Fukuoka_Torifunezuka_2
40_14_3,exclude,Fukuoka\Fukuoka_Torifunezuka,Fukuoka_Torifunezuka_3
40_14_4,exclude,Fukuoka\Fukuoka_Torifunezuka,Fukuoka_Torifunezuka_4
40_14_5,adopt,Fukuoka\Fukuoka_Torifunezuka,Fukuoka_Torifunezuka_5
40_14_6,adopt,Fukuoka\Fukuoka_Torifunezuka,Fukuoka_Torifunezuka_6
40_14_7,adopt,Fukuoka\Fukuoka_Torifunezuka,Fukuoka_Torifunezuka_7
40_14_8,adopt,Fukuoka\Fukuoka_Torifunezuka,Fukuoka_Torifunezuka_8
40_14_9,adopt,Fukuoka\Fukuoka_Torifunezuka,Fukuoka_Torifunezuka_9
40_15_1,exclude,Fukuoka\Fukuoka_Furuhata,Fukuoka_Furuhata_1
40_15_2,exclude,Fukuoka\Fukuoka_Furuhata,Fukuoka_Furuhata_2
40_15_3,exclude,Fukuoka\Fukuoka_Furuhata,Fukuoka_Furuhata_3
40_15_4,exclude,Fukuoka\Fukuoka_Furuhata,Fukuoka_Furuhata_4
40_15_5,adopt,Fukuoka\Fukuoka_Furuhata,Fukuoka_Furuhata_5
40_15_6,adopt,Fukuoka\Fukuoka_Furuhata,Fukuoka_Furuhata_6
40_15_7,adopt,Fukuoka\Fukuoka_Furuhata,Fukuoka_Furuhata_7
40_16_1,exclude,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_1
40_16_10,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_10
40_16_11,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_11
40_16_12,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_12
40_16_13,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_13
40_16_14,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_14
40_16_15,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_15
40_16_16,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_16
40_16_17,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_17
40_16_18,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_18
40_16_19,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_19
40_16_2,exclude,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_2
40_16_20,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_20
40_16_21,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_21
40_16_22,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_22
40_16_23,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_23
40_16_24,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_24
40_16_25,exclude,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_25
40_16_3,exclude,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_3
40_16_4,exclude,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_4
40_16_5,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_5
40_16_6,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_6
40_16_7,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_7
40_16_8,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_8
40_16_9,adopt,Fukuoka\Fukuoka_Hinooka,Fukuoka_Hinooka_9
40_17_1,exclude,Fukuoka\Fukuoka_Shigesada,Fukuoka_Shigesada_1
40_17_10,adopt,Fukuoka\Fukuoka_Shigesada,Fukuoka_Shigesada_10
40_17_11,adopt,Fukuoka\Fukuoka_Shigesada,Fukuoka_Shigesada_11
40_17_12,adopt,Fukuoka\Fukuoka_Shigesada,Fukuoka_Shigesada_12
40_17_13,exclude,Fukuoka\Fukuoka_Shigesada,Fukuoka_Shigesada_13
40_17_2,exclude,Fukuoka\Fukuoka_Shigesada,Fukuoka_Shigesada_2
40_17_3,exclude,Fukuoka\Fukuoka_Shigesada,Fukuoka_Shigesada_3
40_17_4,exclude,Fukuoka\Fukuoka_Shigesada,Fukuoka_Shigesada_4
40_17_5,adopt,Fukuoka\Fukuoka_Shigesada,Fukuoka_Shigesada_5
40_17_6,adopt,Fukuoka\Fukuoka_Shigesada,Fukuoka_Shigesada_6
40_17_7,adopt,Fukuoka\Fukuoka_Shigesada,Fukuoka_Shigesada_7
40_17_8,adopt,Fukuoka\Fukuoka_Shigesada,Fukuoka_Shigesada_8
40_17_9,adopt,Fukuoka\Fukuoka_Shigesada,Fukuoka_Shigesada_9
40_18_1,exclude,Fukuoka\Fukuoka_Tsukahanazuka,Fukuoka_Tsukahanazuka_1
40_18_10,adopt,Fukuoka\Fukuoka_Tsukahanazuka,Fukuoka_Tsukahanazuka_10
40_18_11,exclude,Fukuoka\Fukuoka_Tsukahanazuka,Fukuoka_Tsukahanazuka_11
40_18_2,exclude,Fukuoka\Fukuoka_Tsukahanazuka,Fukuoka_Tsukahanazuka_2
40_18_4,exclude,Fukuoka\Fukuoka_Tsukahanazuka,Fukuoka_Tsukahanazuka_4
40_18_5,adopt,Fukuoka\Fukuoka_Tsukahanazuka,Fukuoka_Tsukahanazuka_5
40_18_6,adopt,Fukuoka\Fukuoka_Tsukahanazuka,Fukuoka_Tsukahanazuka_6
40_18_7,adopt,Fukuoka\Fukuoka_Tsukahanazuka,Fukuoka_Tsukahanazuka_7
40_18_8,adopt,Fukuoka\Fukuoka_Tsukahanazuka,Fukuoka_Tsukahanazuka_8
40_18_9,adopt,Fukuoka\Fukuoka_Tsukahanazuka,Fukuoka_Tsukahanazuka_9
40_19_1,exclude,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_1
40_19_10,adopt,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_10
40_19_11,adopt,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_11
40_19_12,adopt,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_12
40_19_13,adopt,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_13
40_19_14,adopt,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_14
40_19_15,adopt,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_15
40_19_16,exclude,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_16
40_19_17,exclude,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_17
40_19_18,exclude,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_18
40_19_19,exclude,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_19
40_19_2,exclude,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_2
40_19_3,exclude,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_3
40_19_5,adopt,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_5
40_19_6,adopt,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_6
40_19_7,adopt,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_7
40_19_8,adopt,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_8
40_19_9,adopt,Fukuoka\Fukuoka_Sendo,Fukuoka_Sendo_9
40_1_1,exclude,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_1
40_1_10,adopt,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_10
40_1_11,adopt,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_11
40_1_12,adopt,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_12
40_1_13,adopt,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_13
40_1_14,adopt,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_14
40_1_15,adopt,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_15
40_1_2,exclude,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_2
40_1_3,exclude,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_3
40_1_4,exclude,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_4
40_1_5,adopt,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_5
40_1_6,adopt,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_6
40_1_7,adopt,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_7
40_1_8,adopt,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_8
40_1_9,adopt,Fukuoka\Fukuoka_Kokadani,Fukuoka_Kokadani_9
40_20_10,adopt,Fukuoka\Fukuoka_Togami_Kannonzuka,Fukuoka_Togami_Kannonzuka_10
40_20_11,adopt,Fukuoka\Fukuoka_Togami_Kannonzuka,Fukuoka_Togami_Kannonzuka_11
40_20_12,adopt,Fukuoka\Fukuoka_Togami_Kannonzuka,Fukuoka_Togami_Kannonzuka_12
40_20_13,adopt,Fukuoka\Fukuoka_Togami_Kannonzuka,Fukuoka_Togami_Kannonzuka_13
40_20_14,adopt,Fukuoka\Fukuoka_Togami_Kannonzuka,Fukuoka_Togami_Kannonzuka_14
40_20_2,exclude,Fukuoka\Fukuoka_Togami_Kannonzuka,Fukuoka_Togami_Kannonzuka_2
40_20_5,adopt,Fukuoka\Fukuoka_Togami_Kannonzuka,Fukuoka_Togami_Kannonzuka_5
40_20_6,adopt,Fukuoka\Fukuoka_Togami_Kannonzuka,Fukuoka_Togami_Kannonzuka_6
40_20_7,adopt,Fukuoka\Fukuoka_Togami_Kannonzuka,Fukuoka_Togami_Kannonzuka_7
40_20_8,adopt,Fukuoka\Fukuoka_Togami_Kannonzuka,Fukuoka_Togami_Kannonzuka_8
40_20_9,adopt,Fukuoka\Fukuoka_Togami_Kannonzuka,Fukuoka_Togami_Kannonzuka_9
40_21_2,exclude,Fukuoka\Fukuoka_Yoshitake_K7,Fukuoka_Yoshitake_K7_2
40_21_3,exclude,Fukuoka\Fukuoka_Yoshitake_K7,Fukuoka_Yoshitake_K7_3
40_21_5,exclude,Fukuoka\Fukuoka_Yoshitake_K7,Fukuoka_Yoshitake_K7_5
40_21_6,exclude,Fukuoka\Fukuoka_Yoshitake_K7,Fukuoka_Yoshitake_K7_6
40_22_1,exclude,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_1
40_22_10,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_10
40_22_11,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_11
40_22_12,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_12
40_22_13,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_13
40_22_14,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_14
40_22_15,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_15
40_22_16,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_16
40_22_17,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_17
40_22_18,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_18
40_22_19,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_19
40_22_2,exclude,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_2
40_22_20,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_20
40_22_21,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_21
40_22_22,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_22
40_22_23,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_23
40_22_24,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_24
40_22_25,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_25
40_22_26,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_26
40_22_27,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_27
40_22_28,exclude,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_28
40_22_29,exclude,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_29
40_22_3,exclude,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_3
40_22_30,exclude,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_30
40_22_31,exclude,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_31
40_22_32,exclude,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_32
40_22_33,exclude,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_33
40_22_34,exclude,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_34
40_22_35,exclude,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_35
40_22_4,exclude,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_4
40_22_5,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_5
40_22_6,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_6
40_22_7,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_7
40_22_8,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_8
40_22_9,adopt,Fukuoka\Fukuoka_Gorozan,Fukuoka_Gorozan_9
40_23_1,exclude,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_1
40_23_10,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_10
40_23_11,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_11
40_23_12,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_12
40_23_13,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_13
40_23_14,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_14
40_23_15,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_15
40_23_16,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_16
40_23_17,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_17
40_23_18,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_18
40_23_19,exclude,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_19
40_23_2,exclude,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_2
40_23_20,exclude,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_20
40_23_21,exclude,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_21
40_23_3,exclude,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_3
40_23_4,exclude,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_4
40_23_5,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_5
40_23_6,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_6
40_23_7,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_7
40_23_8,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_8
40_23_9,adopt,Fukuoka\Fukuoka_Ozuka,Fukuoka_Ozuka_9
40_24_1,exclude,Fukuoka\Fukuoka_Kawashima,Fukuoka_Kawashima_1
40_24_10,exclude,Fukuoka\Fukuoka_Kawashima,Fukuoka_Kawashima_10
40_24_2,exclude,Fukuoka\Fukuoka_Kawashima,Fukuoka_Kawashima_2
40_24_3,exclude,Fukuoka\Fukuoka_Kawashima,Fukuoka_Kawashima_3
40_24_5,adopt,Fukuoka\Fukuoka_Kawashima,Fukuoka_Kawashima_5
40_24_6,adopt,Fukuoka\Fukuoka_Kawashima,Fukuoka_Kawashima_6
40_24_7,adopt,Fukuoka\Fukuoka_Kawashima,Fukuoka_Kawashima_7
40_24_8,adopt,Fukuoka\Fukuoka_Kawashima,Fukuoka_Kawashima_8
40_24_9,adopt,Fukuoka\Fukuoka_Kawashima,Fukuoka_Kawashima_9
40_25_1,exclude,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_1
40_25_10,adopt,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_10
40_25_11,adopt,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_11
40_25_12,adopt,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_12
40_25_13,adopt,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_13
40_25_14,exclude,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_14
40_25_15,exclude,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_15
40_25_2,exclude,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_2
40_25_3,exclude,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_3
40_25_5,adopt,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_5
40_25_6,adopt,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_6
40_25_7,adopt,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_7
40_25_8,adopt,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_8
40_25_9,adopt,Fukuoka\Fukuoka_Takehara,Fukuoka_Takehara_9
40_26_1,exclude,Fukuoka\Fukuoka_Songakuma,Fukuoka_Songakuma_1
40_26_2,exclude,Fukuoka\Fukuoka_Songakuma,Fukuoka_Songakuma_2
40_26_3,exclude,Fukuoka\Fukuoka_Songakuma,Fukuoka_Songakuma_3
40_26_5,adopt,Fukuoka\Fukuoka_Songakuma,Fukuoka_Songakuma_5
40_26_6,adopt,Fukuoka\Fukuoka_Songakuma,Fukuoka_Songakuma_6
40_26_7,adopt,Fukuoka\Fukuoka_Songakuma,Fukuoka_Songakuma_7
40_26_8,adopt,Fukuoka\Fukuoka_Songakuma,Fukuoka_Songakuma_8
40_26_9,exclude,Fukuoka\Fukuoka_Songakuma,Fukuoka_Songakuma_9
40_27_5,adopt,Fukuoka\Fukuoka_Hiagari_Ipponmatsuzuka,Fukuoka_Hiagari_Ipponmatsuzuka_5
40_27_6,adopt,Fukuoka\Fukuoka_Hiagari_Ipponmatsuzuka,Fukuoka_Hiagari_Ipponmatsuzuka_6
40_28_1,exclude,Fukuoka\Fukuoka_Sekijinsan,Fukuoka_Sekijinsan_1
40_28_10,adopt,Fukuoka\Fukuoka_Sekijinsan,Fukuoka_Sekijinsan_10
40_28_11,exclude,Fukuoka\Fukuoka_Sekijinsan,Fukuoka_Sekijinsan_11
40_28_12,exclude,Fukuoka\Fukuoka_Sekijinsan,Fukuoka_Sekijinsan_12
40_28_2,exclude,Fukuoka\Fukuoka_Sekijinsan,Fukuoka_Sekijinsan_2
40_28_3,exclude,Fukuoka\Fukuoka_Sekijinsan,Fukuoka_Sekijinsan_3
40_28_4,exclude,Fukuoka\Fukuoka_Sekijinsan,Fukuoka_Sekijinsan_4
40_28_5,adopt,Fukuoka\Fukuoka_Sekijinsan,Fukuoka_Sekijinsan_5
40_28_6,adopt,Fukuoka\Fukuoka_Sekijinsan,Fukuoka_Sekijinsan_6
40_28_7,adopt,Fukuoka\Fukuoka_Sekijinsan,Fukuoka_Sekijinsan_7
40_28_8,adopt,Fukuoka\Fukuoka_Sekijinsan,Fukuoka_Sekijinsan_8
40_28_9,exclude,Fukuoka\Fukuoka_Sekijinsan,Fukuoka_Sekijinsan_9
40_29_1,exclude,Fukuoka\Fukuoka_Maruyamazuka,Fukuoka_Maruyamazuka_1
40_29_10,adopt,Fukuoka\Fukuoka_Maruyamazuka,Fukuoka_Maruyamazuka_10
40_29_11,adopt,Fukuoka\Fukuoka_Maruyamazuka,Fukuoka_Maruyamazuka_11
40_29_12,adopt,Fukuoka\Fukuoka_Maruyamazuka,Fukuoka_Maruyamazuka_12
40_29_13,adopt,Fukuoka\Fukuoka_Maruyamazuka,Fukuoka_Maruyamazuka_13
40_29_14,exclude,Fukuoka\Fukuoka_Maruyamazuka,Fukuoka_Maruyamazuka_14
40_29_2,exclude,Fukuoka\Fukuoka_Maruyamazuka,Fukuoka_Maruyamazuka_2
40_29_4,exclude,Fukuoka\Fukuoka_Maruyamazuka,Fukuoka_Maruyamazuka_4
40_29_5,adopt,Fukuoka\Fukuoka_Maruyamazuka,Fukuoka_Maruyamazuka_5
40_29_6,adopt,Fukuoka\Fukuoka_Maruyamazuka,Fukuoka_Maruyamazuka_6
40_29_7,adopt,Fukuoka\Fukuoka_Maruyamazuka,Fukuoka_Maruyamazuka_7
40_29_8,adopt,Fukuoka\Fukuoka_Maruyamazuka,Fukuoka_Maruyamazuka_8
40_29_9,adopt,Fukuoka\Fukuoka_Maruyamazuka,Fukuoka_Maruyamazuka_9
40_2_1,exclude,Fukuoka\Fukuoka_Shimobaba,Fukuoka_Shimobaba_1
40_2_10,adopt,Fukuoka\Fukuoka_Shimobaba,Fukuoka_Shimobaba_10
40_2_11,adopt,Fukuoka\Fukuoka_Shimobaba,Fukuoka_Shimobaba_11
40_2_2,exclude,Fukuoka\Fukuoka_Shimobaba,Fukuoka_Shimobaba_2
40_2_4,exclude,Fukuoka\Fukuoka_Shimobaba,Fukuoka_Shimobaba_4
40_2_5,adopt,Fukuoka\Fukuoka_Shimobaba,Fukuoka_Shimobaba_5
40_2_6,adopt,Fukuoka\Fukuoka_Shimobaba,Fukuoka_Shimobaba_6
40_2_7,adopt,Fukuoka\Fukuoka_Shimobaba,Fukuoka_Shimobaba_7
40_2_8,adopt,Fukuoka\Fukuoka_Shimobaba,Fukuoka_Shimobaba_8
40_2_9,adopt,Fukuoka\Fukuoka_Shimobaba,Fukuoka_Shimobaba_9
40_30_1,exclude,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_1
40_30_10,adopt,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_10
40_30_11,adopt,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_11
40_30_12,adopt,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_12
40_30_13,adopt,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_13
40_30_14,adopt,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_14
40_30_15,adopt,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_15
40_30_16,exclude,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_16
40_30_17,exclude,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_17
40_30_18,exclude,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_18
40_30_19,exclude,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_19
40_30_2,exclude,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_2
40_30_3,exclude,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_3
40_30_4,exclude,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_4
40_30_5,adopt,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_5
40_30_6,adopt,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_6
40_30_7,adopt,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_7
40_30_8,adopt,Fukuoka\Fukuoka_Noriba,Fukuoka_Noriba_8
